customerID,SeniorCitizen,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,gender_Male,Partner_Yes,Dependents_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
5073-WXOYN,0,1.3352099092242276,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Yes,-0.5949306322420553,0.4402464212476767,Yes,False,False,False,False,False,False,True,False
2260-USTRB,1,-1.0798232717880525,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,0.07833967188609468,-0.886435810901852,Yes,False,False,False,False,False,False,False,False
0761-AETCS,0,-1.1214617749089537,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.6881272600789998,-0.9304770404394542,Yes,False,False,False,False,False,False,True,False
4184-TJFAN,1,-1.038184768667151,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Yes,0.7064939247066879,-0.8145299027690673,Yes,False,True,True,False,False,False,False,True
8740-XLHDR,0,-0.9549077624253482,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Yes,-0.8569507763744022,-0.8394782454197008,Yes,True,False,False,False,False,False,False,True
1963-SVUCV,0,-1.1214617749089537,Yes,No,DSL,No,No,No,No,No,No,No,-0.7858062339278711,-0.9186294256647242,Yes,True,False,False,False,False,False,True,False
3683-QKIUE,0,-0.9132692593044469,Yes,No,DSL,No,No,No,Yes,No,No,Yes,-0.5949306322420553,-0.8080137146429659,Yes,False,False,False,False,False,False,False,False
4702-IOQDC,0,-1.1214617749089537,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,0.07486920640089774,-0.907328623879597,Yes,False,False,False,False,False,False,True,False
5923-GXUOC,0,-0.7467152468208414,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,1.2652388678233486,-0.44647919301716565,Yes,True,False,False,False,False,False,True,False
7359-PTSXY,0,-1.1214617749089537,Yes,No,DSL,No,No,No,No,No,No,No,-0.7701891392444861,-0.918424370793623,Yes,True,False,False,False,False,False,True,False
5960-WPXQM,0,-1.1214617749089537,Yes,No,Fiber optic,No,No,No,No,Yes,No,Yes,0.3854758673259979,-0.9032503103321419,Yes,True,False,False,False,False,False,True,False
8816-VXNZD,0,-1.1214617749089537,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,0.2483924806607302,-0.9050502364229182,Yes,False,False,False,False,False,False,True,False
9136-ALYBR,0,-1.1214617749089537,No,No phone service,DSL,No,No,No,No,No,No,Yes,-1.509398287591372,-0.9281303013590749,Yes,True,False,False,False,False,False,False,True
5294-CDGWY,0,0.9604633811361152,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,No,-0.2999410660003402,0.4344365332331456,Yes,True,True,True,True,False,False,True,False
7067-KSAZT,1,1.5434024248287344,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,1.3294424792994866,2.241266138003175,Yes,False,True,False,True,False,False,True,False
5669-SRAIP,0,-0.9549077624253482,No,No phone service,DSL,No,No,Yes,No,No,Yes,No,-0.9870932320692766,-0.843237584723221,Yes,False,False,False,False,False,False,True,False
9063-ZGTUY,0,1.376848412345129,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,-1.6846567945938031,-0.40041019864311933,Yes,False,True,True,False,False,False,False,True
6029-WTIPC,1,0.37752433744349584,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,1.1507135068118588,0.7668076954134566,Yes,True,False,False,False,False,False,True,False
5027-XWQHA,0,-0.9132692593044469,Yes,No,DSL,No,No,No,No,No,No,No,-0.8048937940964526,-0.8158057997448075,Yes,True,False,False,False,False,False,True,False
2433-KMEAS,0,-0.24705320937002484,Yes,Yes,DSL,Yes,No,No,No,No,No,Yes,-0.4682586420323775,-0.42556359616485384,Yes,True,False,False,False,False,False,True,False
3744-ZRRDZ,0,-0.28869171249092623,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Yes,0.5000012283374872,-0.09496957620075246,Yes,True,False,False,False,False,False,True,False
4385-GZQXV,1,-0.49688422809543314,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Yes,0.919927552046282,-0.25065179111561836,Yes,False,False,False,False,False,False,True,False
0895-DQHEW,0,1.0853788904988193,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,1.2617684023381517,1.4658625348716616,Yes,True,True,False,False,False,False,True,False
1597-LHYNC,1,-0.08049919688641934,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Yes,0.9390151122148634,0.19864621534145113,Yes,False,False,False,False,False,False,True,False
2115-BFTIW,0,-0.12213770000732072,Yes,No,Fiber optic,No,No,No,No,No,No,No,0.10436816302506956,-0.1339300017099608,Yes,True,False,False,False,False,False,False,True
0925-VYDLG,0,-1.038184768667151,Yes,Yes,Fiber optic,No,No,No,No,No,No,No,0.25359817888852537,-0.828997663118978,Yes,False,False,False,False,False,False,True,False
0952-KMEEH,0,-0.6217997374581372,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,No,1.048334774998558,-0.37867438230640305,Yes,True,False,False,False,False,False,False,True
6821-BUXUX,0,-0.6217997374581372,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Yes,0.9962777927206083,-0.3721809780548683,Yes,False,False,False,False,False,False,True,False
0023-XUOPT,0,-0.6217997374581372,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,No,0.9077809228480934,-0.3853500575544721,Yes,False,True,False,False,False,False,True,False
3027-ZTDHO,0,-1.1214617749089537,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Yes,0.7620213724698346,-0.8983062095511487,Yes,True,False,False,False,False,False,True,False
1976-CFOCS,1,-1.1214617749089537,Yes,No,DSL,No,No,No,No,No,No,No,-0.7615129755314944,-0.918310451420789,Yes,False,True,False,False,False,False,True,False
0925-VYDLG,0,-1.038184768667151,Yes,Yes,Fiber optic,No,No,No,No,No,No,No,0.25359817888852537,-0.828997663118978,Yes,False,False,False,False,False,False,True,False
7089-IVVAZ,0,-0.8299922530626441,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Yes,1.2287989802287835,-0.5531760776134363,Yes,False,False,False,False,False,False,False,False
3643-AHCFP,1,-0.8716307561835456,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,0.9598379051260432,-0.6456558244800309,Yes,True,True,False,False,False,False,False,False
0337-CNPZE,0,0.5440783499271014,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,1.3311777120420847,1.0855085328536942,Yes,False,False,False,False,False,False,True,False
4250-ZBWLV,0,1.6683179341914387,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,No,1.405792719973813,2.330920684423488,Yes,True,False,False,True,False,False,True,False
5380-WJKOV,0,0.2526088280807917,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,1.332912944784683,0.6780417201012484,Yes,True,False,False,False,False,False,True,False
4958-XCBDQ,1,0.2942473312016931,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,1.161124903267449,0.6539135969350195,Yes,True,False,False,False,False,False,True,False
0778-NELLA,0,-0.7883537499417428,No,No phone service,DSL,No,No,No,No,Yes,No,Yes,-1.1536755753587156,-0.804345510837713,Yes,True,False,False,False,False,True,False,False
4140-MUHUG,1,-1.038184768667151,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Yes,0.6561721751713364,-0.838589674311596,Yes,False,False,False,False,False,False,True,False
7495-OOKFY,1,-0.8299922530626441,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Yes,0.4410033150891446,-0.6506910607592912,Yes,False,True,False,False,False,True,False,False
2485-ITVKB,0,-1.0798232717880525,No,No phone service,DSL,No,No,No,No,No,Yes,Yes,-1.139793713417929,-0.9079437884929004,Yes,False,True,False,False,False,False,True,False
6034-ZRYCV,0,1.834871946675044,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Yes,-0.4769348057453691,0.8549357222377943,Yes,False,True,False,False,True,False,True,False
4255-DDUOU,0,-1.1214617749089537,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,-1.64648167425664,-0.9299302274498512,Yes,False,True,True,False,False,False,False,True
5590-YRFJT,0,-0.3303302156118276,No,No phone service,DSL,No,No,No,No,No,No,Yes,-1.509398287591372,-0.7192705232053246,Yes,False,True,False,False,False,False,True,False
5130-IEKQT,1,-0.12213770000732072,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,No,1.3190310828438967,0.27066604284706974,Yes,True,False,False,False,False,False,False,True
6776-TLWOI,0,-1.038184768667151,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.669039699910418,-0.9098576339565105,Yes,True,False,False,False,False,False,False,True
4822-NGOCH,0,-0.6217997374581372,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Yes,0.5728810035266171,-0.45689142369418806,Yes,False,False,False,False,False,False,True,False
8634-CILSZ,0,1.70995643731234,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes,1.2756502642789385,2.3508793585439953,Yes,True,False,False,True,False,False,False,False
5960-WPXQM,0,-1.1214617749089537,Yes,No,Fiber optic,No,No,No,No,Yes,No,Yes,0.3854758673259979,-0.9032503103321419,Yes,True,False,False,False,False,False,True,False
9378-FXTIZ,0,1.0853788904988193,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Yes,0.07660443914349646,0.7538664546595206,Yes,False,True,False,True,False,True,False,False
4791-QRGMF,0,1.293571406103326,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,1.0951860590487126,1.7770674775794264,Yes,True,True,False,True,False,False,False,False
1501-SGHBW,0,-1.0798232717880525,Yes,No,DSL,No,No,No,No,No,No,No,-0.7667186737592894,-0.9023617392240372,Yes,True,False,False,False,False,False,False,True
7881-EVUAD,0,-1.0798232717880525,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Yes,-0.8795088020281804,-0.9062805656495247,Yes,False,False,False,False,False,False,True,False
2626-URJFX,0,-0.9965462655462497,Yes,Yes,DSL,No,No,No,No,No,No,Yes,-0.5914601667568586,-0.8364707739768847,Yes,True,True,True,False,False,False,True,False
3045-XETSH,0,-0.7467152468208414,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Yes,0.9338094139870683,-0.5048059119081443,Yes,False,False,False,False,False,False,True,False
4187-CINZD,1,0.7522708655316083,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,No,0.9476912759278551,1.0767367411454807,Yes,False,False,False,True,False,True,False,False
0447-BEMNG,0,0.835547871773411,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Yes,-0.7858062339278711,0.0381566028929929,Yes,False,True,False,False,False,False,False,False
2722-JMONI,1,-1.1214617749089537,Yes,No,DSL,Yes,No,No,No,No,No,Yes,-0.6383114508070135,-0.9166927963265471,Yes,False,True,False,False,False,False,True,False
6618-RYATB,0,-1.1214617749089537,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Yes,0.4028281947519812,-0.903022471586474,Yes,False,False,False,False,False,False,False,True
3235-ETOOB,0,-0.8299922530626441,Yes,No,Fiber optic,Yes,No,No,No,No,No,Yes,0.2275696877495505,-0.6613539140565481,Yes,True,True,False,False,False,False,True,False
3668-QPYBK,0,-1.0798232717880525,Yes,No,DSL,Yes,Yes,No,No,No,No,Yes,-0.48908143494355744,-0.8899900953342709,Yes,True,False,False,False,False,False,False,True
5624-BQSSA,0,-1.1214617749089537,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.6308645795732548,-0.9297251725787501,Yes,False,False,False,False,False,False,False,True
6179-GJPSO,1,0.6273553561689041,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,1.395381323518223,1.157163818366244,Yes,False,False,False,False,False,True,False,False
7248-VZQLC,1,0.7939093686525096,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Yes,0.598909494665592,0.8694718342114055,Yes,False,False,False,False,False,False,False,False
2344-JMOGN,0,-0.7883537499417428,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Yes,0.9338094139870683,-0.5334452422385975,Yes,True,True,False,False,False,False,False,True
4658-HCOHW,0,-0.28869171249092623,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,1.209711420060202,0.022276242319941342,Yes,False,True,True,False,False,False,True,False
1809-DMJHQ,0,-0.9549077624253482,Yes,No,DSL,No,No,No,No,No,No,No,-0.7615129755314944,-0.8382479161930942,Yes,False,False,True,False,False,False,False,True
9985-MWVIX,0,-1.1214617749089537,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,0.07660443914349646,-0.9073058400050302,Yes,False,False,False,False,False,False,False,True
2754-XBHTB,0,-0.7883537499417428,Yes,No,Fiber optic,No,No,No,No,Yes,No,Yes,0.3368893505332451,-0.613849535584794,Yes,False,False,False,False,False,False,False,False
1965-DDBWU,0,-0.49688422809543314,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Yes,0.7325224158456628,-0.2791772020732376,Yes,True,False,False,False,False,True,False,False
8809-RIHDD,0,1.834871946675044,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,1.230534212971382,2.420279040474433,Yes,True,True,True,False,True,False,True,False
6015-VVHHE,1,-0.9549077624253482,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Yes,0.5277649522190608,-0.7360166710119141,Yes,False,False,False,False,False,True,False,False
2446-PLQVO,0,-1.1214617749089537,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,0.08181013737129114,-0.9072374883813299,Yes,True,False,False,False,False,False,True,False
5027-QPKTE,0,-0.8716307561835456,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,0.04884071526192288,-0.7337154996806685,Yes,True,True,False,False,False,False,True,False
6240-EURKS,0,-0.41360722185363036,No,No phone service,DSL,No,No,No,No,No,Yes,Yes,-1.1432641789031257,-0.6872819633135535,Yes,False,False,True,False,False,False,True,False
1285-OKIPP,0,-1.1214617749089537,Yes,No,Fiber optic,No,No,No,No,No,Yes,No,0.4149748239501697,-0.9028629844645064,Yes,True,False,False,False,False,False,True,False
1043-YCUTE,0,1.168655896740622,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,-1.4851050291949957,-0.33451923339596684,Yes,True,True,False,False,True,True,False,False
1389-CXMLU,1,-1.038184768667151,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,No,0.8019317255495958,-0.8075352532770633,Yes,True,False,False,False,False,False,True,False
2672-DZUOY,0,-1.1214617749089537,No,No phone service,DSL,No,No,No,No,No,No,Yes,-1.4851050291949957,-0.9278113271151398,Yes,True,False,False,False,False,False,True,False
5159-YFPKQ,0,-1.0798232717880525,Yes,No,Fiber optic,No,No,Yes,No,No,No,Yes,0.2726857390571068,-0.8660214592900094,Yes,False,False,False,False,False,False,True,False
0979-PHULV,0,1.70995643731234,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,1.0934508263061145,2.25393397226231,Yes,True,True,True,False,False,True,False,False
9381-NDKME,1,-0.16377620312822208,No,No phone service,DSL,No,No,Yes,No,No,Yes,Yes,-0.9471828789895151,-0.51398781335856,Yes,False,True,False,False,False,True,False,False
1481-ZUWZA,0,0.0027778093553834276,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Yes,0.9216627847888802,0.2725571044361132,Yes,True,False,False,False,False,True,False,False
5981-ITEMU,0,0.5024398468062,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,1.0118948874039928,0.7499020604848994,Yes,True,True,False,False,False,False,False,False
0348-SDKOL,0,1.2519329029824249,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,1.1854181616638253,1.7425726914853081,Yes,False,True,False,False,False,True,False,False
6834-NXDCA,0,-0.6217997374581372,No,No phone service,DSL,No,No,No,No,No,No,Yes,-1.5284858477599539,-0.8022038266284348,Yes,False,False,False,False,False,False,True,False
6457-USBER,0,-1.1214617749089537,Yes,No,Fiber optic,No,No,No,No,No,Yes,Yes,0.44620901331693924,-0.9024528747223043,Yes,True,False,False,False,False,False,True,False
3550-SAHFP,0,0.21097032495989032,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Yes,0.5347058831894537,0.3174185534581197,Yes,False,False,False,False,False,False,True,False
4547-KQRTM,0,-0.7467152468208414,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Yes,0.42018052217796437,-0.56074032396961,Yes,False,False,False,False,False,False,False,False
4074-SJFFA,0,-1.1214617749089537,Yes,No,DSL,No,No,No,No,No,Yes,Yes,-0.45784724557678763,-0.9143232733716011,Yes,False,False,False,False,False,False,False,True
3318-OSATS,1,0.2942473312016931,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,0.9546322068982485,0.6437747727527986,Yes,True,False,False,False,False,False,True,False
7248-VZQLC,1,0.7939093686525096,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Yes,0.598909494665592,0.8694718342114055,Yes,False,False,False,False,False,False,False,False
9360-AHGNL,1,0.6273553561689041,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,1.4439678403109757,1.2617645865023703,Yes,False,True,False,True,False,False,False,True
0388-EOPEX,0,-1.0798232717880525,Yes,No,Fiber optic,Yes,No,No,No,No,No,Yes,0.22409922226435403,-0.8757501737300281,Yes,False,True,False,False,False,False,True,False
0324-BRPCJ,1,1.6683179341914387,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,1.1194793174450892,2.1828710674884966,Yes,False,True,False,False,False,False,True,False
6386-SZZKH,0,0.8771863748943124,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,1.3884403925478297,1.472720481116265,Yes,False,True,True,False,True,False,False,False
2397-BRLOM,1,-0.8299922530626441,Yes,No,Fiber optic,No,No,No,No,Yes,No,Yes,0.4340623841187512,-0.6734065837023793,Yes,True,True,True,False,False,True,False,False
2055-PDADH,1,-1.038184768667151,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,0.08528060285648809,-0.8459944335458023,Yes,False,False,False,False,False,False,True,False
4501-EQDRN,0,-1.1214617749089537,Yes,No,Fiber optic,No,No,No,No,No,No,No,0.06098734446011144,-0.9075108948761313,Yes,False,False,False,False,False,False,False,False
1875-QIVME,0,-1.0798232717880525,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,1.2652388678233486,-0.8286331211259095,Yes,False,True,False,False,False,False,True,False
2632-UCGVD,1,1.5850409279496358,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Yes,1.1142736192172942,2.1920985366880457,Yes,True,True,False,False,False,True,False,False
6086-ESGRL,0,-1.1214617749089537,Yes,No,Fiber optic,No,No,No,No,No,Yes,No,0.42365098766316134,-0.9027490650916725,Yes,False,False,False,False,False,True,False,False
0094-OIFMO,1,-0.70507674369994,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,0.9390151122148634,-0.428776122478771,Yes,False,False,False,False,False,False,True,False
9172-ANCRX,0,-0.7467152468208414,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Yes,1.0674223351671397,-0.49578349757969603,Yes,False,False,False,False,False,False,True,False
0322-CHQRU,0,-1.0798232717880525,Yes,No,DSL,No,No,No,No,No,No,No,-0.7840710011852726,-0.898488480547683,Yes,True,False,False,False,False,False,True,False
9651-GTSAQ,0,1.0437403873779179,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,1.3242367810716913,1.6898735896123265,Yes,False,True,False,True,False,False,False,False
5616-PRTNT,0,-0.3303302156118276,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,-1.6846567945938031,-0.7686203955169886,Yes,True,False,True,False,False,False,True,False
6689-KXGBO,0,-1.1214617749089537,Yes,No,DSL,No,Yes,No,No,No,No,No,-0.603606795955047,-0.9162371188352113,Yes,False,False,False,False,False,False,True,False
6646-QVXLR,1,1.4184869154660302,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,1.2426808421695703,1.9694772982959556,Yes,True,True,False,True,False,False,True,False
7295-JOMMD,0,-0.9965462655462497,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,1.0465995422559593,-0.7586866262058688,Yes,False,False,True,False,False,False,False,False
8149-RSOUN,0,-1.1214617749089537,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,0.8991047591351018,-0.8965062834603725,Yes,False,False,False,False,False,False,True,False
7379-POKDZ,0,-1.038184768667151,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,0.08181013737129114,-0.8441033719567589,Yes,True,True,False,False,False,False,True,False
6849-OYAMU,0,-0.37196871873272896,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,No,1.1125383864746958,-0.0786563220109318,Yes,True,True,True,True,False,False,False,False
0895-DQHEW,0,1.0853788904988193,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,1.2617684023381517,1.4658625348716616,Yes,True,True,False,False,False,False,True,False
4816-LXZYW,0,-0.20541470624912347,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Yes,0.38894633281119484,-0.1751232469267144,Yes,False,False,False,False,False,False,True,False
7595-EUIVN,0,-1.1214617749089537,Yes,No,Fiber optic,No,Yes,No,No,No,No,No,0.2726857390571068,-0.9047312621789831,Yes,False,False,False,False,False,False,True,False
2485-ITVKB,0,-1.0798232717880525,No,No phone service,DSL,No,No,No,No,No,Yes,Yes,-1.139793713417929,-0.9079437884929004,Yes,False,True,False,False,False,False,True,False
4441-NIHPT,1,-0.6217997374581372,Yes,No,Fiber optic,No,No,Yes,No,No,No,Yes,0.22062875677915708,-0.5107752870446429,Yes,False,False,False,False,False,False,True,False
4558-FANTW,0,-0.45524572497453175,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,No,0.8296954494311688,-0.22183018978863087,Yes,False,True,True,False,False,False,True,False
0925-VYDLG,0,-1.038184768667151,Yes,Yes,Fiber optic,No,No,No,No,No,No,No,0.25359817888852537,-0.828997663118978,Yes,False,False,False,False,False,False,True,False
1846-XWOQN,1,-1.1214617749089537,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,0.07660443914349646,-0.9073058400050302,Yes,False,False,False,False,False,False,True,False
5175-AOBHI,0,-0.9965462655462497,Yes,No,DSL,No,No,No,No,No,No,Yes,-0.7615129755314944,-0.8510524536996295,Yes,False,False,False,False,False,False,False,True
2027-FECZV,0,-0.6634382405790387,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,1.3450595739828715,-0.367897609636312,Yes,True,False,False,False,False,False,True,False
3148-BLQJT,0,-1.1214617749089537,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.6603635361974265,-0.9301124984463855,Yes,True,False,False,False,False,False,False,True
8868-WOZGU,0,0.0027778093553834276,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,1.310354919130905,0.41841946941269326,Yes,True,False,False,False,False,False,True,False
2962-XPMCQ,0,-1.0798232717880525,Yes,No,DSL,No,No,No,No,No,No,Yes,-0.791011932155666,-0.8943873831256611,Yes,True,False,False,False,False,False,True,False
9821-POOTN,0,0.2942473312016931,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,0.25186294614592714,0.234644737156977,Yes,True,True,False,False,False,False,True,False
3030-YZADT,0,-0.7883537499417428,Yes,No,DSL,No,No,No,No,No,No,No,-0.7979528631260592,-0.7428746172565175,Yes,True,False,False,False,False,False,False,True
1075-BGWOH,1,-0.49688422809543314,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,1.0691575679097378,-0.2158608146521323,Yes,True,True,False,False,False,False,True,False
9647-ERGBE,0,0.08605481559718618,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,1.1142736192172942,0.4487903742102224,Yes,False,True,True,False,False,False,True,False
7198-GLXTC,0,-1.0798232717880525,Yes,No,Fiber optic,No,No,No,No,Yes,No,No,0.3837406345833997,-0.8738135443918511,Yes,True,False,False,False,False,False,True,False
8640-SDGKB,0,-0.9965462655462497,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Yes,0.22409922226435403,-0.8027050718689042,Yes,True,False,False,False,False,False,True,False
4106-HADHQ,0,0.46080134368529857,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,No,0.4184452894353662,0.5111270550249557,Yes,True,True,True,True,False,True,False,False
3722-WPXTK,0,-1.1214617749089537,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Yes,0.7082291574492862,-0.8990125096627193,Yes,True,False,False,False,False,False,True,False
2636-OHFMN,0,-0.9965462655462497,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Yes,-0.67301610565898,-0.8476804402637447,Yes,True,True,False,False,False,False,True,False
2957-LOLHO,0,-0.6634382405790387,Yes,No,DSL,No,No,No,No,No,No,Yes,-0.7823357684426744,-0.7028205657681033,Yes,True,False,False,False,False,False,False,False
5202-IVJNU,0,0.46080134368529857,No,No phone service,DSL,No,No,Yes,No,No,No,No,-1.3133169876777615,-0.42376367007407756,Yes,False,False,True,False,False,True,False,False
6330-JKLPC,0,-0.70507674369994,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Yes,0.43579761686134943,-0.530574474043182,Yes,True,True,False,False,False,False,False,False
8809-RIHDD,0,1.834871946675044,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,1.230534212971382,2.420279040474433,Yes,True,True,True,False,True,False,True,False
4958-GZWIY,0,-0.8716307561835456,Yes,No,DSL,No,No,Yes,No,No,No,No,-0.6678104074311848,-0.7842273495952387,Yes,True,True,True,False,False,False,True,False
6680-WKXRZ,0,-1.038184768667151,Yes,Yes,Fiber optic,No,No,No,No,No,No,No,0.22409922226435403,-0.8409364133919753,Yes,False,False,False,False,False,False,False,False
7703-ZEKEF,0,-0.20541470624912347,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Yes,0.45314994428733263,-0.06569229738242921,Yes,True,False,False,False,False,False,True,False
6599-CEBNN,0,0.2526088280807917,Yes,No,Fiber optic,No,Yes,No,No,No,No,Yes,0.208482127580969,0.21106342698035088,Yes,False,False,False,False,False,True,False,False
8111-RKSPX,0,-0.9965462655462497,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,0.14774898159002767,-0.80003935854459,Yes,True,False,False,False,False,False,False,False
6270-OMFIW,0,1.3352099092242276,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,0.9181923193036838,1.6171930297442711,Yes,True,True,False,True,False,False,True,False
7156-MHUGY,1,-0.6217997374581372,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Yes,0.7828441653810143,-0.39193459730427394,Yes,True,False,False,False,False,False,True,False
2684-EIWEO,1,0.08605481559718618,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,No,0.8244897512033742,0.31755525670552054,Yes,False,False,False,False,False,True,False,False
1660-HSOOQ,0,-1.1214617749089537,Yes,No,DSL,No,No,Yes,No,No,No,Yes,-0.6348409853218168,-0.9166472285774134,Yes,True,False,False,False,False,False,False,True
